Unnamed: 0,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,antecedents_str.1,consequents_str.1
294,frozenset({'ROSES REGENCY TEACUP AND SAUCER'}),"frozenset({'WORLD WAR 2 GLIDERS ASSTD DESIGNS', 'GREEN REGENCY TEACUP AND SAUCER'})",0.06206896551724138,0.03448275862068965,0.03448275862068965,0.5555555555555556,16.11111111111111,1,0.03234244946492271,2.172413793103448,1.0,0.5555555555555556,0.5396825396825398,0.7777777777777778,ROSES REGENCY TEACUP AND SAUCER,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, GREEN REGENCY TEACUP AND SAUCER",,,,,,,JAM MAKING SET PRINTED,60 TEATIME FAIRY CAKE CASES
295,frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),"frozenset({'ROSES REGENCY TEACUP AND SAUCER', 'WORLD WAR 2 GLIDERS ASSTD DESIGNS'})",0.03448275862068965,0.06206896551724138,0.03448275862068965,1.0,16.11111111111111,1,0.03234244946492271,inf,0.9714285714285715,0.5555555555555556,1.0,0.7777777777777778,GREEN REGENCY TEACUP AND SAUCER,"ROSES REGENCY TEACUP AND SAUCER, WORLD WAR 2 GLIDERS ASSTD DESIGNS",,,,,,,60 TEATIME FAIRY CAKE CASES,JAM MAKING SET PRINTED
493,"frozenset({""POPPY'S PLAYHOUSE BATHROOM""})","frozenset({""POPPY'S PLAYHOUSE BEDROOM"", ""POPPY'S PLAYHOUSE LIVINGROOM""})",0.04367816091954023,0.04597701149425287,0.03218390804597701,0.7368421052631579,16.02631578947368,1,0.03017571673933148,3.625287356321839,0.9804258241758242,0.56,0.724159797083069,0.7184210526315788,POPPY'S PLAYHOUSE BATHROOM,"POPPY'S PLAYHOUSE BEDROOM, POPPY'S PLAYHOUSE LIVINGROOM",,,,,,,SET OF 3 CAKE TINS SKETCHBOOK,60 TEATIME FAIRY CAKE CASES
492,"frozenset({""POPPY'S PLAYHOUSE BEDROOM"", ""POPPY'S PLAYHOUSE LIVINGROOM""})","frozenset({""POPPY'S PLAYHOUSE BATHROOM""})",0.04597701149425287,0.04367816091954023,0.03218390804597701,0.7,16.02631578947368,1,0.03017571673933148,3.187739463601532,0.982788296041308,0.56,0.6862980769230769,0.7184210526315788,"POPPY'S PLAYHOUSE BEDROOM, POPPY'S PLAYHOUSE LIVINGROOM",POPPY'S PLAYHOUSE BATHROOM,,,,,,,60 TEATIME FAIRY CAKE CASES,SET OF 3 CAKE TINS SKETCHBOOK
495,"frozenset({""POPPY'S PLAYHOUSE LIVINGROOM""})","frozenset({""POPPY'S PLAYHOUSE BATHROOM"", ""POPPY'S PLAYHOUSE BEDROOM""})",0.05517241379310345,0.03908045977011494,0.03218390804597701,0.5833333333333334,14.9264705882353,1,0.0300277447483155,2.306206896551724,0.9874869655891554,0.5185185185185185,0.5663875598086124,0.7034313725490196,POPPY'S PLAYHOUSE LIVINGROOM,"POPPY'S PLAYHOUSE BATHROOM, POPPY'S PLAYHOUSE BEDROOM",,,,,,,60 TEATIME FAIRY CAKE CASES,SET OF 36 TEATIME PAPER DOILIES
490,"frozenset({""POPPY'S PLAYHOUSE BATHROOM"", ""POPPY'S PLAYHOUSE BEDROOM""})","frozenset({""POPPY'S PLAYHOUSE LIVINGROOM""})",0.03908045977011494,0.05517241379310345,0.03218390804597701,0.8235294117647058,14.92647058823529,1,0.0300277447483155,5.354022988505746,0.97095010252905,0.5185185185185185,0.8132245598969514,0.7034313725490196,"POPPY'S PLAYHOUSE BATHROOM, POPPY'S PLAYHOUSE BEDROOM",POPPY'S PLAYHOUSE LIVINGROOM,,,,,,,SET OF 36 TEATIME PAPER DOILIES,60 TEATIME FAIRY CAKE CASES
507,"frozenset({""POPPY'S PLAYHOUSE LIVINGROOM""})","frozenset({""POPPY'S PLAYHOUSE BATHROOM"", 'WORLD WAR 2 GLIDERS ASSTD DESIGNS'})",0.05517241379310345,0.04367816091954023,0.03448275862068965,0.625,14.30921052631579,1,0.03207292905271502,2.550191570881226,0.9844282238442823,0.5357142857142857,0.6078725961538461,0.7072368421052632,POPPY'S PLAYHOUSE LIVINGROOM,"POPPY'S PLAYHOUSE BATHROOM, WORLD WAR 2 GLIDERS ASSTD DESIGNS",,,,,,,60 TEATIME FAIRY CAKE CASES,WORLD WAR 2 GLIDERS ASSTD DESIGNS
506,"frozenset({""POPPY'S PLAYHOUSE BATHROOM""})","frozenset({'WORLD WAR 2 GLIDERS ASSTD DESIGNS', ""POPPY'S PLAYHOUSE LIVINGROOM""})",0.04367816091954023,0.05517241379310345,0.03448275862068965,0.7894736842105263,14.30921052631579,1,0.03207292905271502,4.487931034482759,0.9725961538461537,0.5357142857142857,0.7771801767191702,0.7072368421052632,POPPY'S PLAYHOUSE BATHROOM,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, POPPY'S PLAYHOUSE LIVINGROOM",,,,,,,WORLD WAR 2 GLIDERS ASSTD DESIGNS,60 TEATIME FAIRY CAKE CASES
143,"frozenset({""POPPY'S PLAYHOUSE LIVINGROOM""})","frozenset({""POPPY'S PLAYHOUSE BATHROOM""})",0.05517241379310345,0.04367816091954023,0.03448275862068965,0.625,14.30921052631579,1,0.03207292905271502,2.550191570881226,0.9844282238442823,0.5357142857142857,0.6078725961538461,0.7072368421052632,POPPY'S PLAYHOUSE LIVINGROOM,POPPY'S PLAYHOUSE BATHROOM,,,,,,,ASSORTED COLOURS SILK FAN,APPLE BATH SPONGE
142,"frozenset({""POPPY'S PLAYHOUSE BATHROOM""})","frozenset({""POPPY'S PLAYHOUSE LIVINGROOM""})",0.04367816091954023,0.05517241379310345,0.03448275862068965,0.7894736842105263,14.30921052631579,1,0.03207292905271502,4.487931034482759,0.9725961538461537,0.5357142857142857,0.7771801767191702,0.7072368421052632,POPPY'S PLAYHOUSE BATHROOM,POPPY'S PLAYHOUSE LIVINGROOM,,,,,,,APPLE BATH SPONGE,ASSORTED COLOURS SILK FAN
505,"frozenset({'WORLD WAR 2 GLIDERS ASSTD DESIGNS', ""POPPY'S PLAYHOUSE LIVINGROOM""})","frozenset({""POPPY'S PLAYHOUSE BATHROOM""})",0.05517241379310345,0.04367816091954023,0.03448275862068965,0.625,14.30921052631579,1,0.03207292905271502,2.550191570881226,0.9844282238442823,0.5357142857142857,0.6078725961538461,0.7072368421052632,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, POPPY'S PLAYHOUSE LIVINGROOM",POPPY'S PLAYHOUSE BATHROOM,,,,,,,BEADED CRYSTAL HEART PINK ON STICK,APPLE BATH SPONGE
504,"frozenset({""POPPY'S PLAYHOUSE BATHROOM"", 'WORLD WAR 2 GLIDERS ASSTD DESIGNS'})","frozenset({""POPPY'S PLAYHOUSE LIVINGROOM""})",0.04367816091954023,0.05517241379310345,0.03448275862068965,0.7894736842105263,14.30921052631579,1,0.03207292905271502,4.487931034482759,0.9725961538461537,0.5357142857142857,0.7771801767191702,0.7072368421052632,"POPPY'S PLAYHOUSE BATHROOM, WORLD WAR 2 GLIDERS ASSTD DESIGNS",POPPY'S PLAYHOUSE LIVINGROOM,,,,,,,APPLE BATH SPONGE,BEADED CRYSTAL HEART PINK ON STICK
513,"frozenset({""POPPY'S PLAYHOUSE LIVINGROOM""})","frozenset({""POPPY'S PLAYHOUSE KITCHEN"", ""POPPY'S PLAYHOUSE BEDROOM""})",0.05517241379310345,0.0528735632183908,0.04137931034482759,0.75,14.18478260869565,1,0.03846214823622671,3.788505747126437,0.983779399837794,0.6206896551724138,0.7360436893203883,0.7663043478260869,POPPY'S PLAYHOUSE LIVINGROOM,"POPPY'S PLAYHOUSE KITCHEN, POPPY'S PLAYHOUSE BEDROOM",,,,,,,BEADED PEARL HEART WHITE ON STICK,APPLE BATH SPONGE
508,"frozenset({""POPPY'S PLAYHOUSE KITCHEN"", ""POPPY'S PLAYHOUSE BEDROOM""})","frozenset({""POPPY'S PLAYHOUSE LIVINGROOM""})",0.0528735632183908,0.05517241379310345,0.04137931034482759,0.782608695652174,14.18478260869565,1,0.03846214823622671,4.346206896551725,0.9813915857605178,0.6206896551724138,0.7699143129165344,0.7663043478260869,"POPPY'S PLAYHOUSE KITCHEN, POPPY'S PLAYHOUSE BEDROOM",POPPY'S PLAYHOUSE LIVINGROOM,,,,,,,APPLE BATH SPONGE,BEADED PEARL HEART WHITE ON STICK
484,"frozenset({""POPPY'S PLAYHOUSE BATHROOM"", ""POPPY'S PLAYHOUSE KITCHEN""})","frozenset({""POPPY'S PLAYHOUSE BEDROOM""})",0.03218390804597701,0.07126436781609195,0.03218390804597701,1.0,14.03225806451613,1,0.02989034218522922,inf,0.9596199524940617,0.4516129032258064,1.0,0.7258064516129032,"POPPY'S PLAYHOUSE BATHROOM, POPPY'S PLAYHOUSE KITCHEN",POPPY'S PLAYHOUSE BEDROOM,,,,,,,BIRD DECORATION GREEN POLKADOT,APPLE BATH SPONGE
489,"frozenset({""POPPY'S PLAYHOUSE BEDROOM""})","frozenset({""POPPY'S PLAYHOUSE BATHROOM"", ""POPPY'S PLAYHOUSE KITCHEN""})",0.07126436781609195,0.03218390804597701,0.03218390804597701,0.4516129032258064,14.03225806451613,1,0.02989034218522922,1.764841108857336,1.0,0.4516129032258064,0.4333767527392537,0.7258064516129032,POPPY'S PLAYHOUSE BEDROOM,"POPPY'S PLAYHOUSE BATHROOM, POPPY'S PLAYHOUSE KITCHEN",,,,,,,APPLE BATH SPONGE,BIRD DECORATION GREEN POLKADOT
486,"frozenset({""POPPY'S PLAYHOUSE KITCHEN"", ""POPPY'S PLAYHOUSE BEDROOM""})","frozenset({""POPPY'S PLAYHOUSE BATHROOM""})",0.0528735632183908,0.04367816091954023,0.03218390804597701,0.6086956521739131,13.93592677345538,1,0.02987448804333465,2.443933588761175,0.9800624133148405,0.5,0.5908235785953178,0.6727688787185355,"POPPY'S PLAYHOUSE KITCHEN, POPPY'S PLAYHOUSE BEDROOM",POPPY'S PLAYHOUSE BATHROOM,,,,,,,BISCUITS SMALL BOWL LIGHT BLUE,APPLE BATH SPONGE
487,"frozenset({""POPPY'S PLAYHOUSE BATHROOM""})","frozenset({""POPPY'S PLAYHOUSE KITCHEN"", ""POPPY'S PLAYHOUSE BEDROOM""})",0.04367816091954023,0.0528735632183908,0.03218390804597701,0.7368421052631579,13.93592677345538,1,0.02987448804333465,3.599080459770115,0.9706387362637363,0.5,0.7221512519161982,0.6727688787185355,POPPY'S PLAYHOUSE BATHROOM,"POPPY'S PLAYHOUSE KITCHEN, POPPY'S PLAYHOUSE BEDROOM",,,,,,,APPLE BATH SPONGE,BISCUITS SMALL BOWL LIGHT BLUE
510,"frozenset({""POPPY'S PLAYHOUSE BEDROOM"", ""POPPY'S PLAYHOUSE LIVINGROOM""})","frozenset({""POPPY'S PLAYHOUSE KITCHEN""})",0.04597701149425287,0.06666666666666667,0.04137931034482759,0.9,13.5,1,0.03831417624521073,9.333333333333336,0.970548862115127,0.5806451612903226,0.8928571428571429,0.7603448275862069,"POPPY'S PLAYHOUSE BEDROOM, POPPY'S PLAYHOUSE LIVINGROOM",POPPY'S PLAYHOUSE KITCHEN,,,,,,,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,APPLE BATH SPONGE
511,"frozenset({""POPPY'S PLAYHOUSE KITCHEN""})","frozenset({""POPPY'S PLAYHOUSE BEDROOM"", ""POPPY'S PLAYHOUSE LIVINGROOM""})",0.06666666666666667,0.04597701149425287,0.04137931034482759,0.6206896551724138,13.5,1,0.03831417624521073,2.515151515151516,0.992063492063492,0.5806451612903226,0.6024096385542168,0.7603448275862069,POPPY'S PLAYHOUSE KITCHEN,"POPPY'S PLAYHOUSE BEDROOM, POPPY'S PLAYHOUSE LIVINGROOM",,,,,,,APPLE BATH SPONGE,BLUE DRAWER KNOB ACRYLIC EDWARDIAN
525,"frozenset({""POPPY'S PLAYHOUSE LIVINGROOM""})","frozenset({""POPPY'S PLAYHOUSE KITCHEN"", 'WORLD WAR 2 GLIDERS ASSTD DESIGNS'})",0.05517241379310345,0.06666666666666667,0.04827586206896552,0.875,13.125,1,0.04459770114942529,7.466666666666667,0.9777546054918318,0.65625,0.8660714285714286,0.7995689655172413,POPPY'S PLAYHOUSE LIVINGROOM,"POPPY'S PLAYHOUSE KITCHEN, WORLD WAR 2 GLIDERS ASSTD DESIGNS",,,,,,,CHARLIE+LOLA PINK HOT WATER BOTTLE,APPLE BATH SPONGE
524,"frozenset({""POPPY'S PLAYHOUSE KITCHEN""})","frozenset({'WORLD WAR 2 GLIDERS ASSTD DESIGNS', ""POPPY'S PLAYHOUSE LIVINGROOM""})",0.06666666666666667,0.05517241379310345,0.04827586206896552,0.7241379310344828,13.125,1,0.04459770114942529,3.425,0.989795918367347,0.65625,0.708029197080292,0.7995689655172413,POPPY'S PLAYHOUSE KITCHEN,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, POPPY'S PLAYHOUSE LIVINGROOM",,,,,,,APPLE BATH SPONGE,CHARLIE+LOLA PINK HOT WATER BOTTLE
149,"frozenset({""POPPY'S PLAYHOUSE LIVINGROOM""})","frozenset({""POPPY'S PLAYHOUSE KITCHEN""})",0.05517241379310345,0.06666666666666667,0.04827586206896552,0.875,13.125,1,0.04459770114942529,7.466666666666667,0.9777546054918318,0.65625,0.8660714285714286,0.7995689655172413,POPPY'S PLAYHOUSE LIVINGROOM,POPPY'S PLAYHOUSE KITCHEN,,,,,,,CHARLOTTE BAG PINK POLKADOT,APPLE BATH SPONGE
148,"frozenset({""POPPY'S PLAYHOUSE KITCHEN""})","frozenset({""POPPY'S PLAYHOUSE LIVINGROOM""})",0.06666666666666667,0.05517241379310345,0.04827586206896552,0.7241379310344828,13.125,1,0.04459770114942529,3.425,0.989795918367347,0.65625,0.708029197080292,0.7995689655172413,POPPY'S PLAYHOUSE KITCHEN,POPPY'S PLAYHOUSE LIVINGROOM,,,,,,,APPLE BATH SPONGE,CHARLOTTE BAG PINK POLKADOT
522,"frozenset({""POPPY'S PLAYHOUSE KITCHEN"", 'WORLD WAR 2 GLIDERS ASSTD DESIGNS'})","frozenset({""POPPY'S PLAYHOUSE LIVINGROOM""})",0.06666666666666667,0.05517241379310345,0.04827586206896552,0.7241379310344828,13.125,1,0.04459770114942529,3.425,0.989795918367347,0.65625,0.708029197080292,0.7995689655172413,"POPPY'S PLAYHOUSE KITCHEN, WORLD WAR 2 GLIDERS ASSTD DESIGNS",POPPY'S PLAYHOUSE LIVINGROOM,,,,,,,CHARLOTTE BAG SUKI DESIGN,APPLE BATH SPONGE
523,"frozenset({'WORLD WAR 2 GLIDERS ASSTD DESIGNS', ""POPPY'S PLAYHOUSE LIVINGROOM""})","frozenset({""POPPY'S PLAYHOUSE KITCHEN""})",0.05517241379310345,0.06666666666666667,0.04827586206896552,0.875,13.125,1,0.04459770114942529,7.466666666666667,0.9777546054918318,0.65625,0.8660714285714286,0.7995689655172413,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, POPPY'S PLAYHOUSE LIVINGROOM",POPPY'S PLAYHOUSE KITCHEN,,,,,,,APPLE BATH SPONGE,CHARLOTTE BAG SUKI DESIGN
491,"frozenset({""POPPY'S PLAYHOUSE BATHROOM"", ""POPPY'S PLAYHOUSE LIVINGROOM""})","frozenset({""POPPY'S PLAYHOUSE BEDROOM""})",0.03448275862068965,0.07126436781609195,0.03218390804597701,0.9333333333333333,13.09677419354839,1,0.02972651605231867,13.93103448275862,0.9566326530612245,0.4375,0.9282178217821783,0.6924731182795699,"POPPY'S PLAYHOUSE BATHROOM, POPPY'S PLAYHOUSE LIVINGROOM",POPPY'S PLAYHOUSE BEDROOM,,,,,,,CRAZY DAISY HEART DECORATION,APPLE BATH SPONGE
494,"frozenset({""POPPY'S PLAYHOUSE BEDROOM""})","frozenset({""POPPY'S PLAYHOUSE BATHROOM"", ""POPPY'S PLAYHOUSE LIVINGROOM""})",0.07126436781609195,0.03448275862068965,0.03218390804597701,0.4516129032258064,13.09677419354839,1,0.02972651605231867,1.760649087221096,0.9945190947666195,0.4375,0.4320276497695852,0.6924731182795699,POPPY'S PLAYHOUSE BEDROOM,"POPPY'S PLAYHOUSE BATHROOM, POPPY'S PLAYHOUSE LIVINGROOM",,,,,,,APPLE BATH SPONGE,CRAZY DAISY HEART DECORATION
138,"frozenset({""POPPY'S PLAYHOUSE BATHROOM""})","frozenset({""POPPY'S PLAYHOUSE BEDROOM""})",0.04367816091954023,0.07126436781609195,0.03908045977011494,0.8947368421052632,12.55517826825127,1,0.03596776324481438,8.822988505747126,0.9623868778280543,0.5151515151515151,0.8866597186034393,0.7215619694397284,POPPY'S PLAYHOUSE BATHROOM,POPPY'S PLAYHOUSE BEDROOM,,,,,,,DOTCOM POSTAGE,APPLE BATH SPONGE
139,"frozenset({""POPPY'S PLAYHOUSE BEDROOM""})","frozenset({""POPPY'S PLAYHOUSE BATHROOM""})",0.07126436781609195,0.04367816091954023,0.03908045977011494,0.5483870967741935,12.55517826825127,1,0.03596776324481438,2.117569786535304,0.9909726266744321,0.5151515151515151,0.5277605459057071,0.7215619694397284,POPPY'S PLAYHOUSE BEDROOM,POPPY'S PLAYHOUSE BATHROOM,,,,,,,APPLE BATH SPONGE,DOTCOM POSTAGE
496,"frozenset({""POPPY'S PLAYHOUSE BATHROOM"", 'WORLD WAR 2 GLIDERS ASSTD DESIGNS'})","frozenset({""POPPY'S PLAYHOUSE BEDROOM""})",0.04367816091954023,0.07126436781609195,0.03908045977011494,0.8947368421052632,12.55517826825127,1,0.03596776324481438,8.822988505747126,0.9623868778280543,0.5151515151515151,0.8866597186034393,0.7215619694397284,"POPPY'S PLAYHOUSE BATHROOM, WORLD WAR 2 GLIDERS ASSTD DESIGNS",POPPY'S PLAYHOUSE BEDROOM,,,,,,,EMERGENCY FIRST AID TIN,APPLE BATH SPONGE
497,"frozenset({""POPPY'S PLAYHOUSE BEDROOM"", 'WORLD WAR 2 GLIDERS ASSTD DESIGNS'})","frozenset({""POPPY'S PLAYHOUSE BATHROOM""})",0.07126436781609195,0.04367816091954023,0.03908045977011494,0.5483870967741935,12.55517826825127,1,0.03596776324481438,2.117569786535304,0.9909726266744321,0.5151515151515151,0.5277605459057071,0.7215619694397284,"POPPY'S PLAYHOUSE BEDROOM, WORLD WAR 2 GLIDERS ASSTD DESIGNS",POPPY'S PLAYHOUSE BATHROOM,,,,,,,APPLE BATH SPONGE,EMERGENCY FIRST AID TIN
498,"frozenset({""POPPY'S PLAYHOUSE BATHROOM""})","frozenset({""POPPY'S PLAYHOUSE BEDROOM"", 'WORLD WAR 2 GLIDERS ASSTD DESIGNS'})",0.04367816091954023,0.07126436781609195,0.03908045977011494,0.8947368421052632,12.55517826825127,1,0.03596776324481438,8.822988505747126,0.9623868778280543,0.5151515151515151,0.8866597186034393,0.7215619694397284,POPPY'S PLAYHOUSE BATHROOM,"POPPY'S PLAYHOUSE BEDROOM, WORLD WAR 2 GLIDERS ASSTD DESIGNS",,,,,,,FLORAL FOLK STATIONERY SET,APPLE BATH SPONGE
499,"frozenset({""POPPY'S PLAYHOUSE BEDROOM""})","frozenset({""POPPY'S PLAYHOUSE BATHROOM"", 'WORLD WAR 2 GLIDERS ASSTD DESIGNS'})",0.07126436781609195,0.04367816091954023,0.03908045977011494,0.5483870967741935,12.55517826825127,1,0.03596776324481438,2.117569786535304,0.9909726266744321,0.5151515151515151,0.5277605459057071,0.7215619694397284,POPPY'S PLAYHOUSE BEDROOM,"POPPY'S PLAYHOUSE BATHROOM, WORLD WAR 2 GLIDERS ASSTD DESIGNS",,,,,,,APPLE BATH SPONGE,FLORAL FOLK STATIONERY SET
488,"frozenset({""POPPY'S PLAYHOUSE KITCHEN""})","frozenset({""POPPY'S PLAYHOUSE BATHROOM"", ""POPPY'S PLAYHOUSE BEDROOM""})",0.06666666666666667,0.03908045977011494,0.03218390804597701,0.4827586206896552,12.35294117647059,1,0.02957854406130268,1.857777777777778,0.9846938775510204,0.4375,0.4617224880382776,0.6531440162271805,POPPY'S PLAYHOUSE KITCHEN,"POPPY'S PLAYHOUSE BATHROOM, POPPY'S PLAYHOUSE BEDROOM",,,,,,,GINGERBREAD MAN COOKIE CUTTER,APPLE BATH SPONGE
485,"frozenset({""POPPY'S PLAYHOUSE BATHROOM"", ""POPPY'S PLAYHOUSE BEDROOM""})","frozenset({""POPPY'S PLAYHOUSE KITCHEN""})",0.03908045977011494,0.06666666666666667,0.03218390804597701,0.8235294117647058,12.35294117647059,1,0.02957854406130268,5.288888888888888,0.956425153793575,0.4375,0.8109243697478992,0.6531440162271805,"POPPY'S PLAYHOUSE BATHROOM, POPPY'S PLAYHOUSE BEDROOM",POPPY'S PLAYHOUSE KITCHEN,,,,,,,APPLE BATH SPONGE,GINGERBREAD MAN COOKIE CUTTER
512,"frozenset({""POPPY'S PLAYHOUSE BEDROOM""})","frozenset({""POPPY'S PLAYHOUSE KITCHEN"", ""POPPY'S PLAYHOUSE LIVINGROOM""})",0.07126436781609195,0.04827586206896552,0.04137931034482759,0.5806451612903226,12.02764976958525,1,0.03793896155370591,2.26949602122016,0.9872112211221122,0.5294117647058824,0.5593735390369332,0.7188940092165899,POPPY'S PLAYHOUSE BEDROOM,"POPPY'S PLAYHOUSE KITCHEN, POPPY'S PLAYHOUSE LIVINGROOM",,,,,,,HEART OF WICKER SMALL,APPLE BATH SPONGE
